"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:47:328 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Technology","Separation-at-home","nmbr-weeks-pickup-pmd","general-regionbin-size","number-of-households","nmbr-weeks-pickup-gen","pmd-regionbin-size","[step]","recycle-ratio"
"2","Basic","true","2","250","26","2","275","515","0.3355981375469507"
"4","Basic","true","2","350","26","2","275","566","0.33835050248616144"
"2","Basic","true","2","250","26","2","275","516","0.3299452311839906"
"4","Basic","true","2","350","26","2","275","567","0.33835050248616144"
"2","Basic","true","2","250","26","2","275","517","0.3299452311839906"
"4","Basic","true","2","350","26","2","275","568","0.3517683495648094"
"2","Basic","true","2","250","26","2","275","518","0.3299452311839906"
"3","Basic","true","2","300","26","2","275","462","0.3672091367617475"
"2","Basic","true","2","250","26","2","275","519","0.3299452311839906"
"3","Basic","true","2","300","26","2","275","463","0.3672091367617475"
"1","Basic","true","2","200","26","2","275","188","0.34545291164751063"
"2","Basic","true","2","250","26","2","275","520","0.33073546944781523"
"3","Basic","true","2","300","26","2","275","464","0.3672091367617475"
"2","Basic","true","2","250","26","2","275","521","0.33073546944781523"
"3","Basic","true","2","300","26","2","275","465","0.3672091367617475"
"2","Basic","true","2","250","26","2","275","522","0.3358944399915696"
"1","Basic","true","2","200","26","2","275","189","0.34545291164751063"
"2","Basic","true","2","250","26","2","275","523","0.3358944399915696"
"3","Basic","true","2","300","26","2","275","466","0.32357436950881063"
"3","Basic","true","2","300","26","2","275","467","0.32357436950881063"
"2","Basic","true","2","250","26","2","275","524","0.3358944399915696"
"2","Basic","true","2","250","26","2","275","525","0.3358944399915696"
"3","Basic","true","2","300","26","2","275","468","0.31694454422787227"
"2","Basic","true","2","250","26","2","275","526","0.332219011667024"
"3","Basic","true","2","300","26","2","275","469","0.31694454422787227"
"4","Basic","true","2","350","26","2","275","569","0.3517683495648094"
"2","Basic","true","2","250","26","2","275","527","0.332219011667024"
"4","Basic","true","2","350","26","2","275","570","0.3517683495648094"
"3","Basic","true","2","300","26","2","275","470","0.31694454422787227"
"2","Basic","true","2","250","26","2","275","528","0.332219011667024"
"4","Basic","true","2","350","26","2","275","571","0.3517683495648094"
"3","Basic","true","2","300","26","2","275","471","0.31694454422787227"
"2","Basic","true","2","250","26","2","275","529","0.332219011667024"
"1","Basic","true","2","200","26","2","275","190","0.3504272845979471"
"2","Basic","true","2","250","26","2","275","530","0.3816533987997319"
"3","Basic","true","2","300","26","2","275","472","0.3622087482340933"
"4","Basic","true","2","350","26","2","275","572","0.2855136002860055"
"2","Basic","true","2","250","26","2","275","531","0.3816533987997319"
"3","Basic","true","2","300","26","2","275","473","0.3622087482340933"
"4","Basic","true","2","350","26","2","275","573","0.2855136002860055"
"3","Basic","true","2","300","26","2","275","474","0.3268668690592477"
"2","Basic","true","2","250","26","2","275","532","0.2732072355516364"
"4","Basic","true","2","350","26","2","275","574","0.2855136002860055"
"1","Basic","true","2","200","26","2","275","191","0.3504272845979471"
"3","Basic","true","2","300","26","2","275","475","0.3268668690592477"
"2","Basic","true","2","250","26","2","275","533","0.2732072355516364"
"4","Basic","true","2","350","26","2","275","575","0.2855136002860055"
"3","Basic","true","2","300","26","2","275","476","0.2729714024076881"
"1","Basic","true","2","200","26","2","275","192","0.3504272845979471"
"4","Basic","true","2","350","26","2","275","576","0.28540792812603283"
"2","Basic","true","2","250","26","2","275","534","0.29171654392546614"
"3","Basic","true","2","300","26","2","275","477","0.2729714024076881"
"2","Basic","true","2","250","26","2","275","535","0.29171654392546614"
"2","Basic","true","2","250","26","2","275","536","0.29151947082128704"
"4","Basic","true","2","350","26","2","275","577","0.28540792812603283"
"1","Basic","true","2","200","26","2","275","193","0.3504272845979471"
"2","Basic","true","2","250","26","2","275","537","0.29151947082128704"
"3","Basic","true","2","300","26","2","275","478","0.3230461257261662"
"4","Basic","true","2","350","26","2","275","578","0.38373692676605037"
"3","Basic","true","2","300","26","2","275","479","0.3230461257261662"
"2","Basic","true","2","250","26","2","275","538","0.29151947082128704"
"4","Basic","true","2","350","26","2","275","579","0.38373692676605037"
"2","Basic","true","2","250","26","2","275","539","0.29151947082128704"
"3","Basic","true","2","300","26","2","275","480","0.3230461257261662"
"4","Basic","true","2","350","26","2","275","580","0.4110094900892167"
"3","Basic","true","2","300","26","2","275","481","0.3230461257261662"
"2","Basic","true","2","250","26","2","275","540","0.3325730084994705"
"1","Basic","true","2","200","26","2","275","194","0.3504272845979471"
"3","Basic","true","2","300","26","2","275","482","0.32439295584416394"
"4","Basic","true","2","350","26","2","275","581","0.4110094900892167"
"2","Basic","true","2","250","26","2","275","541","0.3325730084994705"
"3","Basic","true","2","300","26","2","275","483","0.32439295584416394"
"1","Basic","true","2","200","26","2","275","195","0.3504272845979471"
"2","Basic","true","2","250","26","2","275","542","0.3325730084994705"
"3","Basic","true","2","300","26","2","275","484","0.36202956889724275"
"2","Basic","true","2","250","26","2","275","543","0.3325730084994705"
"3","Basic","true","2","300","26","2","275","485","0.36202956889724275"
"2","Basic","true","2","250","26","2","275","544","0.33568305733901965"
"3","Basic","true","2","300","26","2","275","486","0.36202956889724275"
"1","Basic","true","2","200","26","2","275","196","0.3504272845979471"
"3","Basic","true","2","300","26","2","275","487","0.36202956889724275"
"2","Basic","true","2","250","26","2","275","545","0.33568305733901965"
"2","Basic","true","2","250","26","2","275","546","0.33488691155659406"
"3","Basic","true","2","300","26","2","275","488","0.36358946735879344"
"4","Basic","true","2","350","26","2","275","582","0.3480903077985238"
"3","Basic","true","2","300","26","2","275","489","0.36358946735879344"
"2","Basic","true","2","250","26","2","275","547","0.33488691155659406"
"1","Basic","true","2","200","26","2","275","197","0.3504272845979471"
"4","Basic","true","2","350","26","2","275","583","0.3480903077985238"
"2","Basic","true","2","250","26","2","275","548","0.33488691155659406"
"3","Basic","true","2","300","26","2","275","490","0.2914420619153855"
"4","Basic","true","2","350","26","2","275","584","0.3480903077985238"
"4","Basic","true","2","350","26","2","275","585","0.3480903077985238"
"3","Basic","true","2","300","26","2","275","491","0.2914420619153855"
"4","Basic","true","2","350","26","2","275","586","0.2756116662958119"
"3","Basic","true","2","300","26","2","275","492","0.32356749981973715"
"4","Basic","true","2","350","26","2","275","587","0.2756116662958119"
"3","Basic","true","2","300","26","2","275","493","0.32356749981973715"
"4","Basic","true","2","350","26","2","275","588","0.31116326056876764"
"4","Basic","true","2","350","26","2","275","589","0.31116326056876764"
"3","Basic","true","2","300","26","2","275","494","0.32591222463068065"
"3","Basic","true","2","300","26","2","275","495","0.32591222463068065"
"4","Basic","true","2","350","26","2","275","590","0.2627727845118408"
"1","Basic","true","2","200","26","2","275","198","0.35747804501719144"
"4","Basic","true","2","350","26","2","275","591","0.2627727845118408"
"3","Basic","true","2","300","26","2","275","496","0.36379747356303094"
"4","Basic","true","2","350","26","2","275","592","0.2747943897201394"
"3","Basic","true","2","300","26","2","275","497","0.36379747356303094"
"3","Basic","true","2","300","26","2","275","498","0.36379747356303094"
"4","Basic","true","2","350","26","2","275","593","0.2747943897201394"
"3","Basic","true","2","300","26","2","275","499","0.36379747356303094"
"1","Basic","true","2","200","26","2","275","199","0.35747804501719144"
"4","Basic","true","2","350","26","2","275","594","0.2747943897201394"
"3","Basic","true","2","300","26","2","275","500","0.3243673051767126"
"4","Basic","true","2","350","26","2","275","595","0.2747943897201394"
"3","Basic","true","2","300","26","2","275","501","0.3243673051767126"
"2","Basic","true","2","250","26","2","275","549","0.33488691155659406"
"4","Basic","true","2","350","26","2","275","596","0.2741441260291329"
"3","Basic","true","2","300","26","2","275","502","0.2760792080720311"
"2","Basic","true","2","250","26","2","275","550","0.33488691155659406"
"4","Basic","true","2","350","26","2","275","597","0.2741441260291329"
"3","Basic","true","2","300","26","2","275","503","0.2760792080720311"
"2","Basic","true","2","250","26","2","275","551","0.33488691155659406"
"4","Basic","true","2","350","26","2","275","598","0.2658179051311597"
"3","Basic","true","2","300","26","2","275","504","0.3683000059672908"
"2","Basic","true","2","250","26","2","275","552","0.33488691155659406"
"1","Basic","true","2","200","26","2","275","200","0.35747804501719144"
"4","Basic","true","2","350","26","2","275","599","0.2658179051311597"
"2","Basic","true","2","250","26","2","275","553","0.33488691155659406"
"3","Basic","true","2","300","26","2","275","505","0.3683000059672908"
"2","Basic","true","2","250","26","2","275","554","0.33241865697849693"
"3","Basic","true","2","300","26","2","275","506","0.2807176784441401"
"4","Basic","true","2","350","26","2","275","600","0.3784745064439736"
"2","Basic","true","2","250","26","2","275","555","0.33241865697849693"
"1","Basic","true","2","200","26","2","275","201","0.35747804501719144"
"2","Basic","true","2","250","26","2","275","556","0.380291737072786"
"4","Basic","true","2","350","26","2","275","601","0.3784745064439736"
"4","Basic","true","2","350","26","2","275","602","0.3864085161420567"
"2","Basic","true","2","250","26","2","275","557","0.380291737072786"
"4","Basic","true","2","350","26","2","275","603","0.3864085161420567"
"2","Basic","true","2","250","26","2","275","558","0.3312426874723046"
"4","Basic","true","2","350","26","2","275","604","0.28615656105794485"
"1","Basic","true","2","200","26","2","275","202","0.35747804501719144"
"4","Basic","true","2","350","26","2","275","605","0.28615656105794485"
"2","Basic","true","2","250","26","2","275","559","0.3312426874723046"
"4","Basic","true","2","350","26","2","275","606","0.2621882888562754"
"2","Basic","true","2","250","26","2","275","560","0.38203575955771363"
"2","Basic","true","2","250","26","2","275","561","0.38203575955771363"
"4","Basic","true","2","350","26","2","275","607","0.2621882888562754"
"1","Basic","true","2","200","26","2","275","203","0.35747804501719144"
"2","Basic","true","2","250","26","2","275","562","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","608","0.32230453575728607"
"2","Basic","true","2","250","26","2","275","563","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","609","0.32230453575728607"
"4","Basic","true","2","350","26","2","275","610","0.274472494106573"
"2","Basic","true","2","250","26","2","275","564","0.3281148307265157"
"1","Basic","true","2","200","26","2","275","204","0.43113968790574125"
"2","Basic","true","2","250","26","2","275","565","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","611","0.274472494106573"
"2","Basic","true","2","250","26","2","275","566","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","612","0.26843460014530957"
"3","Basic","true","2","300","26","2","275","507","0.2807176784441401"
"2","Basic","true","2","250","26","2","275","567","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","613","0.26843460014530957"
"1","Basic","true","2","200","26","2","275","205","0.43113968790574125"
"4","Basic","true","2","350","26","2","275","614","0.3548127101872938"
"3","Basic","true","2","300","26","2","275","508","0.3249773998843028"
"2","Basic","true","2","250","26","2","275","568","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","615","0.3548127101872938"
"2","Basic","true","2","250","26","2","275","569","0.3281148307265157"
"4","Basic","true","2","350","26","2","275","616","0.3566959074938023"
"1","Basic","true","2","200","26","2","275","206","0.43113968790574125"
"2","Basic","true","2","250","26","2","275","570","0.33265807717793644"
"4","Basic","true","2","350","26","2","275","617","0.3566959074938023"
"3","Basic","true","2","300","26","2","275","509","0.3249773998843028"
"2","Basic","true","2","250","26","2","275","571","0.33265807717793644"
"4","Basic","true","2","350","26","2","275","618","0.3112577541680191"
"2","Basic","true","2","250","26","2","275","572","0.28283984883305746"
"3","Basic","true","2","300","26","2","275","510","0.3249773998843028"
"4","Basic","true","2","350","26","2","275","619","0.3112577541680191"
"2","Basic","true","2","250","26","2","275","573","0.28283984883305746"
"4","Basic","true","2","350","26","2","275","620","0.32230780663475045"
"2","Basic","true","2","250","26","2","275","574","0.28283984883305746"
"3","Basic","true","2","300","26","2","275","511","0.3249773998843028"
"1","Basic","true","2","200","26","2","275","207","0.43113968790574125"
